"","SRR13801311","SRR13801300","SRR13801289","SRR13801322","SRR13801278","SRR13801219","SRR13801208","SRR13801197","SRR13801185","SRR13801126","SRR13801115","SRR13801016","SRR13801015","SRR13801018","SRR13801014","SRR13801013","SRR13801011","SRR13801010","SRR13801009","SRR13801008","SRR13801349","SRR13801320","SRR13801319","SRR13801318","SRR13801321","SRR13801317","SRR13801316","SRR13801315","SRR13801314","SRR13801313","SRR13801312","SRR13801310","SRR13801309","SRR13801220","SRR13801221","SRR13801216","SRR13801215","SRR13801214","SRR13801213","SRR13801212","SRR13801211","SRR13801210","SRR13801179","SRR13801178","SRR13801177","SRR13801176","SRR13801127","SRR13801125","SRR13801124","SRR13801123","SRR13801122","SRR13801121","SRR13801120","SRR13801074","SRR13801073","SRR13801075","SRR13801071","SRR13801069","SRR13801068","SRR13801067","SRR13801066","SRR13801065","SRR13801064","SRR13801576","SRR13801574","SRR13801572","SRR13801569","SRR13801175","SRR13801174","SRR13801173","SRR13801352","SRR13801351","SRR13801353","SRR13801424","SRR13801422","SRR13801421","SRR13801420","SRR13801419","SRR13801418","SRR13801417","SRR13801416","SRR13801529","SRR13801528","SRR13801527","SRR13801530","SRR13801526","SRR13801522","SRR13801521","SRR13800958","SRR13800956","SRR13801130","SRR13801129","SRR13801128","SRR13801131","SRR13801396","SRR13801395","SRR13801393","SRR13801392","SRR13801391","SRR13801390","SRR13801389","SRR13801435","SRR13801434","SRR13801433","SRR13801437","SRR13801432","SRR13801431","SRR13801430","SRR13801429","SRR13801428","SRR13801427","SRR13801426","SRR13801007","SRR13801266","SRR13801265","SRR13801264","SRR13801267","SRR13801263","SRR13801261","SRR13801260","SRR13801259","SRR13801258","SRR13801257","SRR13801256","SRR13801097","SRR13801095","SRR13801098","SRR13801093","SRR13801092","SRR13801091","SRR13801090","SRR13801089","SRR13801088","SRR13801087","SRR13801511","SRR13801510","SRR13801509","SRR13801512","SRR13801508","SRR13801507","SRR13801506","SRR13801505","SRR13801503","SRR13801502","SRR13801501","SRR13801500","SRR13801488","SRR13801487","SRR13801486","SRR13801490","SRR13801485","SRR13801484","SRR13801483","SRR13801481","SRR13801480","SRR13801479","SRR13801477"
"OTU12225",0,0,0,0,9.8872849515523e-05,0,0,0,9.88924050632911e-05,0,0,0,0,0,0.000889943636902996,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0.000197745699031046,0,0,9.88924050632911e-05,9.88630746416214e-05,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,9.89315393747527e-05,0,0,9.90295107942167e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9000099000099e-05,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,9.90197049212793e-05,0,0,9.89315393747527e-05,9.89021857383048e-05,0,0,0,0,0,0.000197784810126582,0,0.000197784810126582,0,0,0,0,9.88533017002768e-05,0,0,9.88924050632911e-05,9.9009900990099e-05,0,0,9.8872849515523e-05,0.00019782393669634,0,0
"OTU27",0,0,9.89315393747527e-05,9.88826263225551e-05,0,0,0,0,0,0,9.8872849515523e-05,0,9.89021857383048e-05,0,0,0.000296706557214914,0.000197843505786923,0,0,0,9.89119683481701e-05,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494364247577615,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000197961001682669,0,0.00019780437147661,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,0,9.88924050632911e-05,0,0.00019780437147661,9.8941327792619e-05,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,9.8941327792619e-05,0,0,9.88533017002768e-05,9.88924050632911e-05,0,9.88924050632911e-05,0,9.8872849515523e-05,0,0,0,0,9.8872849515523e-05
"OTU16",0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395491398062092,0.000395491398062092,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0.000296882731321128,0,0.00267115156311832,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,9.88533017002768e-05,0.00148294611962432,9.8872849515523e-05,0.000692178384257886,9.8872849515523e-05,0.000296647878967665,0,0,0,0,9.89315393747527e-05,0,9.89217528934613e-05,9.88924050632911e-05,9.89021857383048e-05,9.88826263225551e-05,0.00128521997034108,0.000197745699031046,0,0.000395530505290221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU188",0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,9.89119683481701e-05,9.8960910440376e-05,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0.000494364247577615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,9.88826263225551e-05,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,9.9009900990099e-05,0,9.89021857383048e-05,9.8872849515523e-05,0,9.88924050632911e-05,9.8872849515523e-05
"OTU248",0,9.8941327792619e-05,9.89315393747527e-05,0,0,0,0,0,9.88924050632911e-05,9.89021857383048e-05,0,0,0,0.000395491398062092,0.00019776525264511,0.00118682622885966,0.00336333959837768,0.00138435676851577,0.000197784810126582,0.00771513353115727,0.00118694362017804,9.88826263225551e-05,9.8872849515523e-05,0,0,0,9.8872849515523e-05,9.88826263225551e-05,0,0,0,0,0,0,0,0,0.000494364247577615,9.89217528934613e-05,0,0,0.000988630746416213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651636507465638,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0.00751507960051419,0.0172174945576885,9.89021857383048e-05,0.024023727137914,9.89805008413343e-05,0,0.000989021857383048,0.0103795966785291,0.00395608742953219,0.000296706557214914,0.0038560411311054,0.00217541777909621,0,0,0,0,0,0,0,0,0,0,0,0,0.00632973988725151,9.9000099000099e-05,0.000296677215189873,0,0,0,0.000395530505290221,0,0.000989217528934613,0,0.00019776525264511,0,0,9.88924050632911e-05,0.00860023724792408,0,0.00019780437147661,0,0,0.00019780437147661,0,0,9.88826263225551e-05,9.88826263225551e-05,0,0.000197784810126582,9.89511181476351e-05,0,9.89217528934613e-05,0,0,9.89511181476351e-05,0.00029655990510083,0,9.88630746416214e-05,0.000692246835443038,9.9009900990099e-05,0,0.00128572841459796,0,9.89119683481701e-05,9.88924050632911e-05,0
"OTU2782",9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,9.88826263225551e-05,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158321789036216,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0.00019776525264511,0,0,0,0,0,0,9.89217528934613e-05,9.89315393747527e-05,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197726149283243,0,0,0,0,0,0,0,9.8872849515523e-05
"OTU841",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435040537868301,0,0,0,0,0,0,0.00039564787339268,0.00148323939483833,0.0188847142574649,0,0.000395530505290221,0.000494413131612776,0.0136444532331422,0.00019776525264511,0,0,9.88630746416214e-05,0,0.00148338607594937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365938087231728,0.000989315393747527,0.000198275007435313,0.000296823983377857,0.000197784810126582,0.000890471950133571,0.00336367233874159,0.0448026901394521,0.0144482929242949,0.0035650623885918,0,0.000692041522491349,0.00108760134467075,0.00138435676851577,0.00158196559224837,0.00168100464748344,0.0347078018392169,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731731434786908,0.00019780437147661,0,0,0.000296765258680384,0.0086027884900623,9.88630746416214e-05,0.0136458024325126,0.00207632983982598,0.00840502323741719,0.00761320941269527,0.0540781018289669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692246835443038,0,0.000395491398062092,0,0,0,0,0.00168083844176389
"OTU4606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0
"OTU5998",0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,9.88826263225551e-05,0,0,0,9.89217528934613e-05,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0.00019780437147661,0,0,0,0.000197843505786923,0,0,0,0,0,0,9.90197049212793e-05,0,9.89217528934613e-05,9.89315393747527e-05,9.89021857383048e-05,0,0,0,0,9.88826263225551e-05,0,0,9.88924050632911e-05,0,0,0.000197784810126582,0.00019790223629527,0,0.000197784810126582,9.88630746416214e-05,9.88924050632911e-05,0,9.8872849515523e-05,9.89021857383048e-05,0.000197745699031046,0,0,9.8872849515523e-05
"OTU8872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,9.8872849515523e-05,0,0,0,9.88630746416214e-05,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,9.90295107942167e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0.00019780437147661,0.00019780437147661,9.8941327792619e-05,9.88826263225551e-05,9.88826263225551e-05,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029655990510083,9.88924050632911e-05,0,0,0,0,0,0,0,0,0
"OTU638",9.89021857383048e-05,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0.000296647878967665,9.88826263225551e-05,9.8872849515523e-05,9.88826263225551e-05,9.88924050632911e-05,0.000197784810126582,0,0.000197843505786923,0,0,0.0639224223233723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296706557214914,0,0,0,0,9.8941327792619e-05,0.00019776525264511,9.88826263225551e-05,0.000197843505786923,0,9.88826263225551e-05,0.00019782393669634,0,0,9.88533017002768e-05,9.90197049212793e-05,0,0,0,0,9.88924050632911e-05,9.88924050632911e-05,9.88826263225551e-05,9.88826263225551e-05,9.88826263225551e-05,9.88924050632911e-05,9.89511181476351e-05,0,9.89217528934613e-05,0,0,0.00019790223629527,0,9.88924050632911e-05,0.000197726149283243,0.000197784810126582,0.000198019801980198,0,9.89021857383048e-05,0.000197745699031046,0.00019782393669634,0.000197784810126582,0.000395491398062092
"OTU565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88533017002768e-05,0,0,0,0,9.8872849515523e-05,0,0,0,0,0
"OTU189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,9.9000099000099e-05,0,0,0,0,0.00019776525264511,0,0.000197843505786923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988826263225551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495098524606397,9.89021857383048e-05,0,0,9.89021857383048e-05,0,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,9.88533017002768e-05,0,0,0,0,9.8872849515523e-05,0,0,0,0,0
"OTU45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692041522491349,0,9.88826263225551e-05,0,0,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019790223629527,0,0,0,0,9.89021857383048e-05,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,9.8872849515523e-05,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,9.88924050632911e-05,0,0,0,9.88826263225551e-05,0,0.000395687011573845,0,0,9.89119683481701e-05,0,0,0.000494266508501384,0,0,0,9.89315393747527e-05,0,0,0.000197784810126582,0,0,9.88826263225551e-05,9.88924050632911e-05,0,9.88924050632911e-05,0,0,0,9.89511181476351e-05,9.88533017002768e-05,0,9.88630746416214e-05,0,9.9009900990099e-05,0,0,0,9.89119683481701e-05,0,0.000296618548546569
"OTU3125",0.000593413114429829,0.000197882655585238,0,0,0,0,0,0,0,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0,0,0.000296765258680384,0.000890383854372774,0,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593237097093138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU8516",0.000395608742953219,0.000395765311170476,0,0,0,0,0,0,0,9.89021857383048e-05,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197921820880752,0,0.000197863078749505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4005",0,0,0,0,0.000197745699031046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000296794618124258,9.91375037176564e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198000198000198,0.000494462025316456,9.89021857383048e-05,9.89021857383048e-05,0.000197882655585238,0.000889943636902996,0,0.000989217528934613,9.88924050632911e-05,0,9.89119683481701e-05,0,0,0,0.000396078819685117,0,0,0.00148397309062129,9.89021857383048e-05,0,9.88924050632911e-05,0,9.88826263225551e-05,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,9.88924050632911e-05,9.8872849515523e-05
"OTU62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,9.88826263225551e-05,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,9.9000099000099e-05,0,0,0,9.8941327792619e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0
"OTU4107",0,0,0,0,0,0,9.89707046714173e-05,9.89707046714173e-05,0,9.89021857383048e-05,0,0,0.00148353278607457,0,0,0,0,0,0,0.00039564787339268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197843505786923,9.89021857383048e-05,0.00039564787339268,0,0.000395687011573845,0.000791452314998021,0,0.000593354430379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197726149283243,0.000197863078749505,0.00019776525264511,0,9.88924050632911e-05,9.89021857383048e-05,0.000494413131612776,0,0,0.000593354430379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168300168300168,0.00089003164556962,0,0.00148353278607457,0.000296823983377857,0.000692178384257886,0.00138435676851577,9.89217528934613e-05,0,0,0,0,0,9.88533017002768e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0
"OTU12247",0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,9.89511181476351e-05,0,0,9.8941327792619e-05,0,0,0.000197706603400554,9.88924050632911e-05,0.000197726149283243,9.88924050632911e-05,0,0,0,0,0,0.000197784810126582,0.000197745699031046
"OTU5652",0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,9.88826263225551e-05,0,0,9.88630746416214e-05,9.89217528934613e-05,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0.000198000198000198,9.88924050632911e-05,0,9.89021857383048e-05,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,9.89511181476351e-05,9.88533017002768e-05,0,9.88630746416214e-05,0,0,0.000197745699031046,0,0,0,0.000197784810126582,9.8872849515523e-05
"OTU12423",9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0.000494608764467306,0,9.88924050632911e-05,0,0.00019782393669634,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296647878967665,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,9.88924050632911e-05,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,9.88924050632911e-05,9.88826263225551e-05,0,0,0,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,0.000395491398062092,9.89021857383048e-05,0,0,0.000593354430379747,0
"OTU1231",0.000395608742953219,0.000197882655585238,0,0,0,0,0,0,0,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0.000889855645639707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296706557214914,0,0.00049480455220188,0.00148382629340192,0.00316580925999209,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790982796124184,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0.000395687011573845,0,0,0.000791061010580441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90295107942167e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296706557214914,0.000197745699031046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0.000593178447849728,0,0,0,0,0,9.8872849515523e-05,9.88826263225551e-05,0,0,0,9.89021857383048e-05,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0.000296706557214914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88533017002768e-05,9.88924050632911e-05,9.88630746416214e-05,9.88924050632911e-05,0,0,0,0,0,0,9.8872849515523e-05
"OTU97",0,0.000197882655585238,0,9.88826263225551e-05,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
