"","X1351_1937","X1351_1938","X1351_1939","X1351_1928","X1351_1929","X1351_1930","X1351_1931","X1351_1932","X1351_1933","X1351_1934","X1351_1935","X1351_1876","X1351_1877","X1351_1866","X1351_1867","X1351_1868","X1351_1869","X1351_1870","X1351_1871","X1351_1872","X1351_1873","X1351_1925","X1351_1926","X1351_1927","X1351_1914","X1351_1915","X1351_1916","X1351_1917","X1351_1918","X1351_1919","X1351_1922","X1351_1923","X1351_1924","X1351_1475","X1351_1466","X1351_1467","X1351_1468","X1351_1469","X1351_1470","X1351_1471","X1351_1472","X1351_1473","X1351_1463","X1351_1464","X1351_1465","X1351_1455","X1351_1456","X1351_1457","X1351_1458","X1351_1459","X1351_1460","X1351_1461","X1351_1462","X1351_1899","X1351_1900","X1351_1890","X1351_1891","X1351_1892","X1351_1893","X1351_1894","X1351_1895","X1351_1896","X1351_1897","X1351_1651","X1351_1652","X1351_1643","X1351_1646","X1351_1647","X1351_1648","X1351_1649","X1351_1523","X1351_1524","X1351_1514","X1351_1515","X1351_1516","X1351_1517","X1351_1518","X1351_1519","X1351_1520","X1351_1521","X1351_1522","X1351_1686","X1351_1687","X1351_1688","X1351_1677","X1351_1678","X1351_1680","X1351_1681","X1351_1683","X1351_1685","X1351_1561","X1351_1562","X1351_1563","X1351_1552","X1351_1554","X1351_1555","X1351_1556","X1351_1557","X1351_1558","X1351_1559","X1351_1560","X1351_1585","X1351_1586","X1351_1587","X1351_1576","X1351_1577","X1351_1578","X1351_1579","X1351_1580","X1351_1581","X1351_1582","X1351_1583","X1351_1584","X1351_1863","X1351_1864","X1351_1865","X1351_1855","X1351_1856","X1351_1857","X1351_1858","X1351_1859","X1351_1860","X1351_1861","X1351_1862","X1351_1802","X1351_1803","X1351_1793","X1351_1794","X1351_1795","X1351_1796","X1351_1797","X1351_1798","X1351_1799","X1351_1800","X1351_1766","X1351_1767","X1351_1768","X1351_1757","X1351_1758","X1351_1759","X1351_1760","X1351_1761","X1351_1762","X1351_1763","X1351_1764","X1351_1765","X1351_1828","X1351_1829","X1351_1830","X1351_1817","X1351_1818","X1351_1819","X1351_1820","X1351_1822","X1351_1823","X1351_1826","X1351_1827"
"OTU1296",0,0,0,0,0,0,0,0,0,0,0,0.000332631112096685,0.000110975474420153,0.000110840168477056,0.000110926234054354,0,0,0,0,0,0,0,0.000222000222000222,0.000110913930789707,0.00011127183709803,0.000110729708780866,0,0.000221557549573502,0.000110852455381887,0.000110705192073508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111037086386853,0,0,0,0,0.000222246916324036,0,0,0,0.00033348154735438,0,0,0,0.000111185234600845,0,0,0.000110791048083315,0,0,0,0,0.00011101243339254,0,0.000221385875581138,0,0,0,0,0,0.000110803324099723,0,0,0,0.000110643947776057,0,0,0,0.000110692937790569,0,0,0,0,0,0,0.000221655768591378,0,0.000221680336954112,0.000443311537182755,0,0,0,0.000221434898139947,0.000221754074731123,0,0,0,0.00011054609772275,0,0.000221336874723329,0,0.000110680686220255,0,0.000110717449069973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111037086386853,0,0,0,0,0,0,0,0,0.000110913930789707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU8735",0,0,0,0,0,0,0.000111000111000111,0,0.000110717449069973,0,0,0.000221754074731123,0,0.000110840168477056,0,0,0,0,0,0,0.000111049416990561,0,0,0,0.00011127183709803,0.000110729708780866,0,0.000443115099147003,0.000110852455381887,0.000332115576220525,0,0,0.000110877037365562,0.000221434898139947,0.000110643947776057,0,0.000110741971207087,0.000110766504209127,0.000110643947776057,0.000221655768591378,0,0.000332299512627382,0.000110840168477056,0,0.000221631205673759,0.000110729708780866,0.000221410384147017,0,0,0.000110815602836879,0,0.000110705192073508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110791048083315,0.000110741971207087,0,0.000110791048083315,0,0,0.000221459417561732,0.000331968573641695,0,0.000110840168477056,0.000221655768591378,0.000110717449069973,0.000110692937790569,0.000221385875581138,0.000221778664892437,0,0,0.000554508151269824,0,0.000110827884295689,0,0.000665041010862337,0,0.000110766504209127,0.000110791048083315,0.000110766504209127,0.000885739592559787,0,0.000110705192073508,0.000221361372440509,0.000110803324099723,0,0.000332005312084993,0,0.000110607233713085,0.000664084117321527,0.000773908236594804,0,0.000110643947776057,0,0.000110778774786751,0,0,0.000111037086386853,0,0,0.000110803324099723,0,0.000221803260507929,0,0,0.00033311125916056,0,0.000110901630253965,0.000111049416990561,0.000110717449069973,0.000110889332446219,0.000332815620146439,0.00033255736614566,0.000665557404326123,0.000110913930789707,0,0,0,0,0,0,0.000110889332446219,0,0,0,0,0,0,0,0,0,0.000111383381599465,0,0,0,0,0,0
"OTU4867",0.0017718715393134,0.000443852640923213,0.000775537336583204,0,0.00121762231569626,0.00077536552946389,0.00566100566100566,0.000442722744881018,0.000221434898139947,0.0114001106806862,0.000553280956069492,0,0,0,0,0,0.000110926234054354,0,0,0,0,0.000221754074731123,0.000111000111000111,0,0.000445087348392122,0.000110729708780866,0.000443360673908224,0,0.00033255736614566,0.000110705192073508,0,0,0.000110877037365562,0,0.00796636423987608,0.000221287895552113,0.00243632336655592,0,0.000774507634432397,0,0.00055364854390433,0.00132919805050953,0.000775881179339393,0,0.000221631205673759,0,0,0,0,0.000332446808510638,0.000885837670246927,0,0,0.000111123458162018,0.00111234705228031,0.000333629893238434,0,0.000111160515784793,0,0.000666148551126901,0,0.00022237046920169,0,0.000332336324360253,0,0.000110668437361664,0.000332225913621262,0.000221459417561732,0.00221680336954112,0,0.00155055930889357,0.000110692937790569,0.000221434898139947,0.000110791048083315,0.000221483942414175,0.000221557549573502,0.000886328384666519,0.000332409972299169,0.000886426592797784,0.00055364854390433,0.00132787429456678,0.000110643947776057,0.000332520505431168,0,0.000110717449069973,0,0,0,0,0.000110741971207087,0,0,0,0,0.000443360673908224,0.000221655768591378,0.000110766504209127,0.000332373144249945,0,0,0,0,0.000442722744881018,0.000332409972299169,0.00011054609772275,0.000221336874723329,0,0.000331821701139255,0.00143884892086331,0,0,0.000221287895552113,0.000110717449069973,0.000221557549573502,0.000221901697547986,0.000443016945398161,0.00122140795025539,0.000554078014184397,0.000221852468108708,0.000443213296398892,0.000332115576220525,0.000221803260507929,0.000553771181747702,0,0.000555185431934266,0,0,0.000333148250971682,0.000110717449069973,0.000110889332446219,0.000221877080097626,0,0.000221852468108708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU7114",0,0,0,0,0,0,0,0,0.000110717449069973,0,0,0,0,0.000110840168477056,0,0,0,0,0.000110913930789707,0,0,0.000221754074731123,0,0,0,0.000110729708780866,0,0,0,0,0,0,0.000221754074731123,0,0,0,0,0,0.00033193184332817,0,0.000110729708780866,0,0,0,0,0,0,0,0,0.000110815602836879,0,0,0,0,0,0,0,0,0,0,0,0.00022237046920169,0,0.000110778774786751,0.000110791048083315,0,0,0,0,0.00011101243339254,0,0.000110692937790569,0.000110717449069973,0,0,0.000110778774786751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221803260507929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110558319513543,0,0,0,0,0.000221901697547986,0.000221508472699081,0.000222074172773706,0,0,0,0,0.000110901630253965,0.00011075423634954,0,0,0,0,0,0,0,0,0,0,0,0.000110987791342952,0,0,0.000110803324099723,0.000110987791342952,0,0.000110889332446219,0.000110791048083315,0,0,0,0.000110926234054354,0,0,0.000111594688092847,0,0,0,0,0,0,0,0.000111819300011182
"OTU4322",0.000332225913621262,0.00033288948069241,0,0.000221459417561732,0.000221385875581138,0.000110766504209127,0,0.000221361372440509,0.00033215234720992,0,0.000110656191213898,0.0014414014857523,0.000665852846520919,0.00166260252715584,0.000665557404326123,0.000997340425531915,0.00133111480865225,0.000666444518493835,0.0015527950310559,0.00155382907880133,0.000777345918933926,0.000332631112096685,0.000999000999000999,0.00077639751552795,0.000556359185490152,0,0,0.000553893873933754,0.000554262276909434,0,0.000110877037365562,0.000110680686220255,0.000332631112096685,0,0,0.000110643947776057,0,0.000110766504209127,0,0,0.000110729708780866,0.000443066016836509,0,0.000221655768591378,0.000221631205673759,0.000332189126342598,0,0.00011075423634954,0,0.000332446808510638,0.000110729708780866,0.000221410384147017,0.000554754243869966,0,0.00155728587319244,0.000444839857651246,0.000111520017843203,0,0.000890273759180948,0.000333074275563451,0.000445732114998886,0.000555926173004225,0.000444247001332741,0.00132934529744101,0.00110791048083315,0.000332005312084993,0.000110741971207087,0.000442918835123464,0.000221680336954112,0.00199822380106572,0.0011075423634954,0.000110692937790569,0.00110717449069973,0.00265898515399956,0.00276854928017719,0.00132934529744101,0.00210502991358298,0.00166204986149584,0,0.00188240504927472,0.000663937147283391,0.000110643947776057,0.00055420084238528,0.000221655768591378,0.000110717449069973,0,0,0,0,0,0.00266163912609515,0.00310111861778713,0.00110827884295689,0.00132905083619448,0.00144092219020173,0.00144076249584395,0.00166149756313691,0.00132949257699978,0.00132919805050953,0.00188219663418955,0.00221754074731123,0.000110705192073508,0.000221361372440509,0,0.00011054609772275,0.000221336874723329,0.000221336874723329,0.000442428934852339,0,0,0.000442869796279894,0,0.00033215234720992,0,0.000221901697547986,0.000332262709048621,0.000999333777481679,0,0.000332778702163062,0.000332409972299169,0.000332115576220525,0.000221803260507929,0.000553771181747702,0.000775709219858156,0.000555185431934266,0.000110889332446219,0.000554508151269824,0.000888395335924486,0.000221434898139947,0.000665335994677312,0,0.00066511473229132,0.000443704936217415,0.000443655723158829,0.000332963374028857,0.000110987791342952,0.000221631205673759,0,0,0.000221483942414175,0.00121978265690841,0.000332373144249945,0.000222074172773706,0,0.000110766504209127,0.000221852468108708,0.00421379463295631,0.000781075652756081,0.000892757504742774,0.000222741953446932,0.00155936734239252,0.000111321384838027,0.000556173526140156,0.0017799532762265,0.000222518914107699,0.000556978946195834,0.000670915800067092
"OTU1818",0.000332225913621262,0,0,0,0,0,0.000111000111000111,0,0.000110717449069973,0,0,0.000443508149462246,0.000110975474420153,0.000443360673908224,0.000221852468108708,0,0.000110926234054354,0,0.000110913930789707,0.000110987791342952,0.000555247084952804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110766504209127,0,0,0,0.000110729708780866,0.000332115576220525,0.000332262709048621,0.000444148345547413,0.000443262411347518,0.000110729708780866,0,0.000221901697547986,0.000111123458162018,0,0,0,0,0,0.00011102475852115,0.000334299086249164,0,0.000111061750333185,0.000110778774786751,0,0,0,0.000110729708780866,0,0,0,0.000110692937790569,0.000110717449069973,0,0.000110741971207087,0,0.000110791048083315,0.000221606648199446,0.000110803324099723,0.000221459417561732,0.000221312382427797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110717449069973,0,0,0,0,0,0.00033311125916056,0,0,0.000443213296398892,0,0.000110901630253965,0,0.000110815602836879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111321384838027,0,0,0,0.000222791578478334,0.000111819300011182
"OTU3055",0.000110741971207087,0.000221926320461607,0,0.000221459417561732,0,0.000110766504209127,0.000111000111000111,0,0,0,0,0,0,0,0.000110926234054354,0,0,0,0,0,0,0,0,0.000110913930789707,0,0,0,0,0,0,0,0,0,0,0,0,0.000110741971207087,0,0,0,0,0,0,0,0.000221631205673759,0.000221459417561732,0.000110705192073508,0.000332262709048621,0.000666222518321119,0.000110815602836879,0.000110729708780866,0.000110705192073508,0.000110950848773993,0,0,0,0,0,0,0,0,0,0,0.000110778774786751,0.000332373144249945,0,0,0,0.000110840168477056,0.00011101243339254,0,0,0,0,0,0,0.000110791048083315,0.000110803324099723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110926234054354,0.000110803324099723,0,0.000110901630253965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1605",0.00110741971207087,0,0.000332373144249945,0.000110729708780866,0.000221385875581138,0.000664599025254763,0.000111000111000111,0,0,0.000110680686220255,0.000221312382427797,0.00210666370994567,0.00244146043724337,0.00221680336954112,0.00110926234054354,0.00177304964539007,0.00133111480865225,0.0025547039875597,0.00166370896184561,0.00199778024417314,0.00155469183786785,0.000221754074731123,0,0.00133096716947649,0.000556359185490152,0.000332189126342598,0.000332520505431168,0.000110778774786751,0.00066511473229132,0,0,0.000774764803541782,0.0014414014857523,0.00033215234720992,0,0,0,0,0,0,0.000332189126342598,0,0,0,0.000110815602836879,0.000332189126342598,0.00066423115244105,0.000775279654446783,0.000666222518321119,0.000221631205673759,0.000442918835123464,0.000442820768294033,0.000554754243869966,0.0012223580397822,0.000222469410456062,0.00166814946619217,0.000557600089216014,0.00133392618941752,0.0012241264188738,0.000777173309648051,0.00122576331624694,0.0012230375806093,0.000888494002665482,0.000221557549573502,0.000664746288499889,0,0.000110741971207087,0.00166094563171299,0,0.00011101243339254,0.00177206778159265,0,0.000775022143489814,0.00022158209616663,0.000221483942414175,0.000221557549573502,0.000997119432749834,0.00177285318559557,0,0.000996567379027793,0.00121721810335288,0,0,0,0,0,0,0,0,0.000110741971207087,0,0,0,0.00011075423634954,0.000110840168477056,0,0,0,0.0012184315463004,0,0,0.000442820768294033,0,0,0.000552730488613752,0.000221336874723329,0.000664010624169987,0.000553036168565424,0,0.000110558319513543,0.000996457041629761,0.00066386368665634,0.000664304694419841,0,0.000110950848773993,0.000553771181747702,0.000666222518321119,0.000110815602836879,0,0,0.000110705192073508,0,0,0.000997340425531915,0.000111037086386853,0,0.000110901630253965,0,0.000110717449069973,0.000110889332446219,0,0.000110852455381887,0,0,0,0,0,0,0,0.000221483942414175,0,0,0.000111037086386853,0.000110889332446219,0,0,0.000776225327123531,0.00245480919437626,0.000669568128557081,0.00189330660429892,0.000779683671196258,0.00100189246354225,0.00166852057842047,0.000333741239292469,0.00244770805518469,0.00178233262782667,0.000670915800067092
"OTU2800",0,0,0,0,0,0,0,0,0,0,0,0.000110877037365562,0.000221950948840306,0.000110840168477056,0.000110926234054354,0,0,0,0.000110913930789707,0.000221975582685905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110815602836879,0.000221459417561732,0,0,0,0.000110815602836879,0,0,0,0,0,0.000111209964412811,0,0.000111160515784793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110778774786751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221483942414175,0.000110901630253965,0,0.000110827884295689,0,0.000110840168477056,0.000110827884295689,0,0.000110791048083315,0.000110766504209127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110926234054354,0,0,0.000110901630253965,0,0,0,0,0,0,0,0,0,0.000110852455381887,0,0,0,0,0,0.000110803324099723,0,0,0,0,0,0,0,0,0,0.000111582236108012,0,0.000111370976723466,0,0,0.000111234705228031,0,0,0,0
"OTU1479",0,0,0,0.000110729708780866,0,0,0,0,0.000110717449069973,0,0,0.000110877037365562,0.000110975474420153,0.000110840168477056,0,0,0,0,0.000221827861579414,0,0.000333148250971682,0,0,0.000110913930789707,0,0,0,0,0,0,0,0,0.000332631112096685,0,0,0,0,0.000110766504209127,0,0,0,0.000110766504209127,0,0,0,0,0,0,0.000111037086386853,0,0,0,0.000221901697547986,0.000222246916324036,0,0.000222419928825623,0.000111520017843203,0,0,0.00011102475852115,0.000557165143748607,0,0,0.000110778774786751,0.000110791048083315,0.000221336874723329,0,0.000221459417561732,0.000332520505431168,0.00022202486678508,0,0,0,0,0,0.000110778774786751,0,0.000110803324099723,0.000110803324099723,0,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0.00011075423634954,0,0,0,0,0,0,0,0.000110717449069973,0,0,0,0,0,0,0.000110668437361664,0.000110607233713085,0.000110680686220255,0,0,0,0,0,0.000221901697547986,0.00011075423634954,0.000111037086386853,0,0.000110926234054354,0,0.000110705192073508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111594688092847,0.000111370976723466,0,0.000222642769676055,0,0.000111247079764156,0.00011125945705385,0,0.000670915800067092
"OTU12154",0,0.000110963160230803,0,0,0,0,0,0,0.000110717449069973,0,0,0.000110877037365562,0,0,0,0,0,0,0,0,0.000222098833981122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110643947776057,0,0,0.000110766504209127,0,0,0,0.000110729708780866,0.000110705192073508,0.00011075423634954,0.000111037086386853,0.000110815602836879,0.000110729708780866,0,0,0.000111123458162018,0,0,0,0,0,0,0.000111433028749721,0.000111185234600845,0.000111061750333185,0,0,0,0,0.000110729708780866,0,0,0,0,0,0,0,0,0,0,0.000110803324099723,0.000221459417561732,0.000110656191213898,0,0,0,0,0,0,0,0,0,0.000110901630253965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111370976723466,0,0.000111321384838027,0,0,0,0,0
"OTU15029",0,0,0,0,0,0,0,0,0.000110717449069973,0,0.000110656191213898,0.000110877037365562,0,0,0,0,0.000110926234054354,0,0.000110913930789707,0,0,0,0.000111000111000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110729708780866,0,0,0,0,0,0,0,0,0,0,0,0,0.000222246916324036,0,0,0.000111520017843203,0,0,0,0,0,0,0,0,0,0.000110741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011075423634954,0,0,0,0.000110827884295689,0.000110766504209127,0.000110791048083315,0,0,0,0,0,0,0.00011054609772275,0,0.000110668437361664,0,0,0,0,0,0,0,0,0.000221508472699081,0.000111037086386853,0,0,0,0.000110705192073508,0.000221803260507929,0,0.000110815602836879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111383381599465,0,0,0,0,0,0
"OTU11809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110815602836879,0.000110926234054354,0,0,0,0.000111049416990561,0,0,0,0,0,0,0,0,0,0,0,0.000110877037365562,0,0,0,0,0,0,0.000110827884295689,0,0,0,0,0,0.000221459417561732,0,0,0,0.000110815602836879,0,0,0.000221901697547986,0,0.000222469410456062,0.000222419928825623,0,0,0,0,0,0,0.000111061750333185,0,0,0,0,0,0,0,0,0.000110692937790569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332520505431168,0.000110827884295689,0,0,0,0,0.000110877037365562,0,0,0,0,0,0,0.000110607233713085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111037086386853,0,0.000110901630253965,0,0,0.000110889332446219,0.000443754160195252,0.000221704910763773,0,0,0,0,0,0,0,0,0,0.000110791048083315,0,0,0,0,0,0,0.000111594688092847,0,0,0,0,0,0.00011125945705385,0,0
"OTU2732",0.000664451827242525,0.000887705281846427,0.000664746288499889,0,0.000221385875581138,0.000110766504209127,0.000999000999000999,0.000110680686220255,0,0,0.000110656191213898,0.000110877037365562,0.000110975474420153,0.000443360673908224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110877037365562,0,0,0.000110717449069973,0,0,0,0,0,0,0,0.000110766504209127,0.000110840168477056,0,0,0.000221459417561732,0.000442820768294033,0.000221508472699081,0.00033311125916056,0.000110815602836879,0,0.000110705192073508,0.000110950848773993,0,0.000222469410456062,0,0.000223040035686406,0,0,0,0.000222866057499443,0,0,0.000110778774786751,0.000110791048083315,0,0,0,0,0,0,0.000221385875581138,0.000664304694419841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000775881179339393,0.000221655768591378,0,0,0,0.000110717449069973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111037086386853,0,0.000110926234054354,0,0,0,0,0.000110815602836879,0,0.000110889332446219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110741971207087,0,0,0,0,0,0,0,0.000111582236108012,0,0,0,0,0,0,0,0,0
"OTU1186",0,0,0,0,0.000110692937790569,0,0,0.000110680686220255,0.000110717449069973,0,0.000110656191213898,0.000221754074731123,0.000110975474420153,0.000443360673908224,0.000110926234054354,0.000110815602836879,0.000443704936217415,0.000555370432078196,0.000665483584738243,0,0.000777345918933926,0.000443508149462246,0.000111000111000111,0.000110913930789707,0,0.000332189126342598,0.000886721347816449,0.000110778774786751,0.000221704910763773,0,0.000110877037365562,0.000221361372440509,0.000221754074731123,0,0,0,0,0,0,0.000110827884295689,0.000110729708780866,0,0.000221680336954112,0,0.000110815602836879,0.000775107961466061,0.000885641536588066,0.000553771181747702,0.00033311125916056,0.000221631205673759,0.000221459417561732,0.000442820768294033,0.000443803395095972,0.000222246916324036,0.000333704115684093,0.000222419928825623,0.000334560053529609,0.000111160515784793,0.000667705319385711,0,0,0,0.000888494002665482,0,0,0,0,0,0,0,0.000221508472699081,0.00287801638255479,0.000221434898139947,0.000110791048083315,0.000332225913621262,0.000332336324360253,0.000664746288499889,0.000443213296398892,0.000221606648199446,0.000221459417561732,0.000221312382427797,0.000110643947776057,0.000110840168477056,0,0,0.000110692937790569,0,0,0,0,0.000110901630253965,0,0.000110827884295689,0.000221508472699081,0.000110840168477056,0.000221655768591378,0.000221533008418254,0.000443164192333259,0,0.000221434898139947,0.000110877037365562,0,0.000110680686220255,0,0,0.000110668437361664,0,0,0.000553403431101273,0,0,0,0,0,0,0.000332262709048621,0.000222074172773706,0,0.000332778702163062,0.000332409972299169,0.000221410384147017,0.000221803260507929,0,0.000332446808510638,0.000444148345547413,0,0.000110901630253965,0.000444197667962243,0,0,0.000221877080097626,0,0,0,0,0.000110987791342952,0,0,0,0,0,0,0,0,0,0,0,0.000223164472216023,0,0.000111370976723466,0.000111383381599465,0.000890571078704219,0.000111234705228031,0,0.000556297285269248,0,0.000223638600022364
"OTU3564",0,0,0.000110791048083315,0,0,0,0,0,0.000110717449069973,0.000110680686220255,0.000110656191213898,0.000110877037365562,0.000110975474420153,0.000443360673908224,0.000110926234054354,0.000221631205673759,0.000332778702163062,0,0.000332741792369122,0.000443951165371809,0.000111049416990561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110741971207087,0,0.000221287895552113,0,0.000221459417561732,0.000443066016836509,0.000443360673908224,0.000664967305774133,0.000221631205673759,0.000442918835123464,0,0.00011075423634954,0,0.000221631205673759,0.000332189126342598,0,0.000221901697547986,0,0.000111234705228031,0,0,0,0,0,0.000111433028749721,0,0,0.000110778774786751,0.000110791048083315,0,0,0.000332189126342598,0.000332520505431168,0.00099911190053286,0,0.000110692937790569,0.000221434898139947,0.000443164192333259,0.000110741971207087,0,0.000110791048083315,0.000110803324099723,0.000110803324099723,0,0.000221312382427797,0,0,0,0,0,0,0,0,0,0,0,0.000332483652887066,0,0,0,0,0.00022158209616663,0.000221533008418254,0,0.000110877037365562,0,0.000774764803541782,0,0,0,0.000110668437361664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111395789239167,0
"OTU1095",0,0.000110963160230803,0,0.000110729708780866,0.000885543502324552,0,0,0,0.000775022143489814,0.000110680686220255,0.000110656191213898,0.00110877037365562,0.00133170569304184,0.000443360673908224,0.000221852468108708,0.000110815602836879,0.000110926234054354,0.00144396312340331,0.00188553682342502,0.00210876803551609,0.00233203775680178,0.000110877037365562,0.000555000555000555,0.000443655723158829,0.00100144653388227,0.000221459417561732,0.00055420084238528,0.000553893873933754,0.000110852455381887,0.000110705192073508,0.000443508149462246,0.000110680686220255,0.000554385186827808,0,0,0,0,0,0,0,0,0,0,0,0,0.000664378252685195,0,0.000443016945398161,0.000222074172773706,0.000443262411347518,0.00055364854390433,0.000332115576220525,0.000443803395095972,0.000888987665296144,0,0.000111209964412811,0.000557600089216014,0.000222321031569586,0,0.000666148551126901,0.000111433028749721,0.00066711140760507,0.00155486450466459,0,0,0,0,0.000110729708780866,0,0,0.000332262709048621,0.000110692937790569,0.000110717449069973,0,0.000110741971207087,0.000221557549573502,0.000332373144249945,0.000443213296398892,0,0.000885837670246927,0.000221312382427797,0.000110643947776057,0,0,0,0,0,0,0,0,0,0,0,0.00011075423634954,0,0,0.000110766504209127,0,0,0,0,0.000110705192073508,0,0.000110803324099723,0,0.000110668437361664,0.000221336874723329,0.00022121446742617,0.000332042058660764,0.000221116639027087,0.000110717449069973,0.000221287895552113,0.000664304694419841,0,0,0.000221508472699081,0.000999333777481679,0,0,0.000221606648199446,0.000110705192073508,0,0,0.000332446808510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111370976723466,0.000111383381599465,0.000890571078704219,0.000556173526140156,0,0,0.000556978946195834,0
"OTU2145",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110840168477056,0,0.000110815602836879,0,0.000222148172831278,0,0,0.000333148250971682,0.000332631112096685,0.000111000111000111,0.000110913930789707,0,0.000221459417561732,0.000443360673908224,0.000110778774786751,0.000221704910763773,0,0,0.000221361372440509,0.000110877037365562,0,0,0.000110643947776057,0,0,0,0,0,0,0.000110840168477056,0,0.000110815602836879,0,0,0,0.000222074172773706,0,0,0.000110705192073508,0,0.000222246916324036,0,0.000111209964412811,0.000334560053529609,0,0.000111284219897619,0.000444099034084601,0.000222866057499443,0.000333555703802535,0.000111061750333185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110705192073508,0.000332042058660764,0,0,0,0,0,0.000110680686220255,0,0.000110717449069973,0.000221287895552113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145056906940415,0.000111594688092847,0.00111370976723466,0,0.000222642769676055,0,0.000111247079764156,0,0.0003341873677175,0.000894554400089455
